fecha,cod_ine,municipio_distrito,casos_confirmados_ultimos_14dias,tasa_incidencia_acumulada_ultimos_14dias,casos_confirmados_totales,tasa_incidencia_acumulada_total
2020-05-11,28127,Las Rozas de Madrid,39,"40,7",768,"801,55"
2020-05-11,28089,Moraleja de Enmedio,,"19,47",25,"486,76"
2020-05-11,28155,Valdaracete,,0,,"821,02"
2020-05-11,28116,Pozuelo del Rey,,0,,"174,37"
2020-05-11,28118,Puebla de la Sierra,,0,,0
2020-05-11,28110,Perales de Tajuña,,"102,21",10,"340,72"
2020-05-11,28160,Valdemorillo,,"23,97",48,"383,45"
2020-05-11,28094,Navalafuente,,"69,01",7,"483,09"
2020-05-11,28167,Velilla de San Antonio,,"40,86",70,"572,08"
2020-05-11,28176,Villanueva de la Cañada,9,"41,97",142,"662,16"
2020-05-11,28177,Villanueva del Pardillo,6,"34,92",96,"558,79"
2020-05-11,28100,Nuevo Baztán,,"15,93",28,"446,14"
2020-05-11,28175,Villamantilla,,0,7,"485,77"
2020-05-11,28174,Villamanta,,0,12,"469,67"
2020-05-11,28029,Cabanillas de la Sierra,,0,10,"1322,75"
2020-05-11,28037,Cenicientos,,"245,94",26,"1278,9"
2020-05-11,28902,Puentes Viejas,,0,,"294,55"
2020-05-11,28013,Aranjuez,8,"13,42",443,"743,2"
2020-05-11,28038,Cercedilla,,"71,16",107,"1522,91"
2020-05-11,28136,Santorcaz,,0,7,"790,07"
2020-05-11,28049,Coslada,22,"26,94",793,"971,09"
2020-05-11,28091,Morata de Tajuña,,"13,02",96,"1249,51"
2020-05-11,28126,Robregordo,,0,,0
2020-05-11,28097,Navarredonda y San Mamés,,0,,"1550,39"
2020-05-11,28169,Venturada,,0,,"138,7"
2020-05-11,28093,Navacerrada,,"100,94",18,"605,65"
2020-05-11,28088,Montejo de la Sierra,,0,,"283,29"
2020-05-11,28057,Fresno de Torote,,0,14,"630,35"
2020-05-11,28112,Pinilla del Valle,,0,,0
2020-05-11,28159,Valdemaqueda,,"128,04",,"640,2"
2020-05-11,28099,Navas del Rey,15,"514,05",78,"2673,06"
2020-05-11,28101,Olmeda de las Fuentes,,0,,"862,07"
2020-05-11,28028,Bustarviejo,,0,7,"279,66"
2020-05-11,28018,Becerril de la Sierra,,0,30,"525,03"
2020-05-11,28058,Fuenlabrada,67,"34,59",1522,"785,75"
2020-05-11,28062,Garganta de los Montes,,0,,"288,18"
2020-05-11,28113,Pinto,27,"51,4",266,"506,42"
2020-05-11,28003,Alameda del Valle,,0,,0
2020-05-11,28020,Berzosa del Lozoya,,0,,"975,61"
2020-05-11,28137,Los Santos de la Humosa,,"38,61",20,"772,2"
2020-05-11,28004,El Álamo,7,"73,92",78,"823,65"
2020-05-11,28109,Pelayos de la Presa,,"77,04",18,"693,37"
2020-05-11,28061,Galapagar,27,"80,02",260,"770,55"
2020-05-11,28066,Griñón,,"29,07",83,"804,34"
2020-05-11,28063,Gargantilla del Lozoya y Pinilla de Buitrago,,0,,"949,37"
2020-05-11,28008,Aldea del Fresno,,"105,71",56,"1973,22"
2020-05-11,28035,Carabaña,,0,14,"696,52"
2020-05-11,28145,Talamanca de Jarama,,"77,78",29,"751,88"
2020-05-11,28051,Chapinería,,"42,96",7,"300,69"
2020-05-11,28040,Ciempozuelos,19,"77,26",234,"951,53"
2020-05-11,28002,Ajalvir,,"21,22",14,"297,11"
2020-05-11,28131,San Lorenzo de El Escorial,14,"76,22",139,"756,71"
2020-05-11,28064,Gascones,,0,,0
2020-05-11,28132,San Martín de la Vega,7,"36,52",90,"469,48"
2020-05-11,28092,Móstoles,170,"81,27",2071,"990,04"
2020-05-11,28074,Leganés,101,"53,2",2933,"1544,81"
2020-05-11,28024,Braojos,,0,,"975,61"
2020-05-11,28050,Cubas de la Sagra,,"46,78",28,"436,61"
2020-05-11,28009,Algete,,"24,26",109,"528,84"
2020-05-11,28084,Mejorada del Campo,,"12,89",173,"743,32"
2020-05-11,28075,Loeches,,"11,38",49,"557,39"
2020-05-11,28106,Parla,21,"16,14",745,"572,53"
2020-05-11,28060,Fuentidueña de Tajo,,0,17,"828,06"
2020-05-11,28011,Ambite,,0,7,"1182,43"
2020-05-11,28153,Torremocha de Jarama,,0,8,"785,08"
2020-05-11,28012,Anchuelo,,0,7,"550,75"
2020-05-11,28087,Los Molinos,,"45,57",51,1162
2020-05-11,28144,Soto del Real,,"34,09",65,"738,72"
2020-05-11,28166,Valverde de Alcalá,,"215,05",8,"1720,43"
2020-05-11,28059,Fuente el Saz de Jarama,,"44,8",33,"492,83"
2020-05-11,28070,Horcajo de la Sierra-Aoslos,,0,,"2758,62"
2020-05-11,28162,Valdeolmos-Alalpardo,,0,11,"265,96"
2020-05-11,28033,Campo Real,,"16,1",24,"386,47"
2020-05-11,28156,Valdeavero,,0,8,"514,8"
2020-05-11,28173,Villamanrique de Tajo,,0,,"568,99"
2020-05-11,28041,Cobeña,,0,65,"875,07"
2020-05-11,28056,Fresnedillas de la Oliva,,0,9,"572,52"
2020-05-11,28165,Valdilecha,,"34,09",18,"613,71"
2020-05-11,28021,El Berrueco,,0,8,"1052,63"
2020-05-11,28111,Pezuela de las Torres,,0,,"237,53"
2020-05-11,28179,Villar del Olmo,,0,,"198,91"
2020-05-11,28068,Guadarrama,23,"143,46",204,"1272,46"
2020-05-11,28133,San Martín de Valdeiglesias,,"59,11",85,"1004,85"
2020-05-11,28152,Torrelodones,21,"88,54",304,"1281,78"
2020-05-11,28022,Boadilla del Monte,34,"62,31",332,"608,39"
2020-05-11,28150,Torrejón de Velasco,,"45,64",21,"479,23"
2020-05-11,28178,Villanueva de Perales,,0,,"319,9"
2020-05-11,28146,Tielmes,,"37,74",33,"1245,28"
2020-05-11,28134,San Sebastián de los Reyes,24,"26,88",481,"538,78"
2020-05-11,28067,Guadalix de la Sierra,13,"209,21",50,"804,63"
2020-05-11,28073,Humanes de Madrid,9,"45,59",115,"582,48"
2020-05-11,28052,Chinchón,,"18,76",26,"487,71"
2020-05-11,28031,Cadalso de los Vidrios,,0,8,"263,24"
2020-05-11,28072,Hoyo de Manzanares,7,83,37,"438,7"
2020-05-11,28149,Torrejón de la Calzada,,0,37,"417,04"
2020-05-11,28055,Estremera,,0,9,"714,29"
2020-05-11,28048,Corpa,,0,6,"841,51"
2020-05-11,28083,Meco,,0,127,"887,8"
2020-05-11,28078,Madarcos,,0,,0
2020-05-11,28183,Zarzalejo,,"301,57",27,"1628,47"
2020-05-11,28014,Arganda del Rey,15,"27,08",340,"613,84"
2020-05-11,28046,Collado Mediano,,"14,37",32,"459,9"
2020-05-11,28053,Daganzo de Arriba,,"19,6",41,"401,76"
2020-05-11,28082,Manzanares El Real,,"22,62",38,"429,86"
2020-05-11,28027,Buitrago del Lozoya,,0,15,"796,18"
2020-05-11,28157,Valdelaguna,,0,,"106,72"
2020-05-11,28163,Valdepiélagos,,0,,0
2020-05-11,28036,Casarrubuelos,,0,10,"264,69"
2020-05-11,28085,Miraflores de la Sierra,,"16,37",36,"589,39"
2020-05-11,28104,Paracuellos de Jarama,,"3,96",70,"277,02"
2020-05-11,28168,El Vellón,,"51,07",13,"663,94"
2020-05-11,28076,Lozoya,,0,,"172,12"
2020-05-11,28047,Collado Villalba,33,"51,82",484,"760,06"
2020-05-11,28044,Colmenarejo,6,"65,72",47,"514,79"
2020-05-11,28182,Villavieja del Lozoya,,0,,0
2020-05-11,28117,Prádena del Rincón,,0,,0
2020-05-11,28030,La Cabrera,,0,11,"412,45"
2020-05-11,28141,Sevilla la Nueva,8,"85,86",129,"1384,42"
2020-05-11,28001,La Acebeda,,0,,0
2020-05-11,28121,Redueña,,0,,"769,23"
2020-05-11,28124,Robledillo de la Jara,,0,,1250
2020-05-11,28138,La Serna del Monte,,0,,0
2020-05-11,28043,Colmenar de Oreja,,"12,45",25,"311,25"
2020-05-11,28128,Rozas de Puerto Real,,0,,"566,04"
2020-05-11,28158,Valdemanco,,0,,"109,41"
2020-05-11,28026,Brunete,34,"316,69",106,"987,33"
2020-05-11,28147,Titulcia,,"76,16",9,"685,45"
2020-05-11,28171,Villa del Prado,,"61,35",117,"1794,48"
2020-05-11,28901,Lozoyuela-Navas-Sieteiglesias,,0,,"230,95"
2020-05-11,28119,Quijorna,,0,22,"639,72"
2020-05-11,28161,Valdemoro,24,"31,59",769,"1012,07"
2020-05-11,28903,Tres Cantos,55,"115,25",390,"817,23"
2020-05-11,28151,Torrelaguna,,"63,03",21,"441,18"
2020-05-11,28123,Rivas-Vaciamadrid,23,"26,09",552,"626,21"
2020-05-11,28016,El Atazar,,0,,0
2020-05-11,28108,Pedrezuela,,"33,94",25,"424,3"
2020-05-11,28135,Santa María de la Alameda,,"79,74",6,"478,47"
2020-05-11,28071,Horcajuelo de la Sierra,,0,,0
2020-05-11,28015,Arroyomolinos,20,"63,7",176,"560,58"
2020-05-11,28090,Moralzarzal,,"38,38",73,"560,42"
2020-05-11,28034,Canencia,,0,,"447,43"
2020-05-11,28180,Villarejo de Salvanés,,0,34,"463,53"
2020-05-11,28140,Serranillos del Valle,,"48,02",33,"792,32"
2020-05-11,28181,Villaviciosa de Odón,12,"43,11",206,"740,08"
2020-05-11,28032,Camarma de Esteruelas,,"13,63",42,"572,52"
2020-05-11,28125,Robledo de Chavela,,"70,26",26,"608,9"
2020-05-11,28107,Patones,,0,6,"1109,06"
2020-05-11,28095,Navalagamella,,0,6,"229,89"
2020-05-11,28120,Rascafría,,0,6,"360,58"
2020-05-11,28023,El Boalo,,0,39,"519,45"
2020-05-11,28080,Majadahonda,22,"30,63",547,"761,56"
2020-05-11,28017,Batres,,0,8,"475,06"
2020-05-11,28006,Alcobendas,35,"29,9",735,"627,99"
2020-05-11,28005,Alcalá de Henares,46,"23,51",2321,"1186,31"
2020-05-11,28045,Colmenar Viejo,65,"128,07",414,"815,73"
2020-05-11,28130,San Fernando de Henares,15,"38,04",412,"1044,84"
2020-05-11,28172,Villalbilla,,"14,41",91,"655,71"
2020-05-11,28054,El Escorial,29,"179,43",122,"754,86"
2020-05-11,28042,Colmenar del Arroyo,42,"2434,78",49,"2840,58"
2020-05-11,28148,Torrejón de Ardoz,33,"25,12",959,"729,97"
2020-05-11,28114,Piñuécar-Gandullas,,0,,0
2020-05-11,28025,Brea de Tajo,,"190,84",6,"1145,04"
2020-05-11,28086,El Molar,,"11,19",35,"391,59"
2020-05-11,28019,Belmonte de Tajo,,0,,"300,48"
2020-05-11,28154,Torres de la Alameda,,"25,71",75,"964,13"
2020-05-11,28143,Somosierra,,0,,"1162,79"
2020-05-11,28010,Alpedrete,34,"233,28",139,"953,69"
2020-05-11,28102,Orusco de Tajuña,,0,17,"1366,56"
2020-05-11,28069,La Hiruela,,0,,"1754,39"
2020-05-11,28039,Cervera de Buitrago,,0,,2000
2020-05-11,28065,Getafe,69,"37,63",1273,"694,21"
2020-05-11,28122,Ribatejada,,"127,71",,"255,43"
2020-05-11,28170,Villaconejos,,"29,52",9,"265,64"
2020-05-11,28164,Valdetorres de Jarama,,"22,24",17,"378,03"
2020-05-10,07903,Madrid-Retiro,115,"96,38",1435,"1202,68"
2020-05-10,07904,Madrid-Salamanca,77,"52,7",1601,"1095,79"
2020-05-10,07901,Madrid-Centro,52,"38,56",1130,"837,98"
2020-05-10,07902,Madrid-Arganzuela,74,"48,11",1550,"1007,78"
2020-05-10,07905,Madrid-Chamartín,93,"63,76",1583,"1085,37"
2020-05-10,07906,Madrid-Tetuán,69,"43,66",2075,"1313,1"
2020-05-10,07907,Madrid-Chamberí,76,"54,53",1504,"1079,07"
2020-05-10,07908,Madrid-Fuencarral-El Pardo,107,"43,51",2899,"1178,75"
2020-05-10,07909,Madrid-Moncloa-Aravaca,100,"83,74",1341,"1122,94"
2020-05-10,07910,Madrid-Latina,156,"65,49",2698,"1132,58"
2020-05-10,07911,Madrid-Carabanchel,130,"51,36",2613,"1032,4"
2020-05-10,07912,Madrid-Usera,53,"37,93",1361,"973,94"
2020-05-10,07913,Madrid-Puente de Vallecas,130,"55,35",2976,"1267,15"
2020-05-10,07920,Madrid-San Blas-Canillejas,66,"41,73",1419,"897,29"
2020-05-10,07921,Madrid-Barajas,9,"18,39",419,"856,06"
2020-05-10,07914,Madrid-Moratalaz,46,"48,64",1289,"1363,01"
2020-05-10,07915,Madrid-Ciudad Lineal,91,"42,07",2154,"995,91"
2020-05-10,07916,Madrid-Hortaleza,50,"26,57",1697,"901,76"
2020-05-10,07917,Madrid-Villaverde,56,"37,6",1384,"929,2"
2020-05-10,07918,Madrid-Villa de Vallecas,40,"36,24",1190,"1078,24"
2020-05-10,07919,Madrid-Vicálvaro,41,"56,87",779,"1080,58"
2020-05-10,28115,Pozuelo de Alarcón,49,"56,7",763,"882,88"
2020-05-10,28007,Alcorcón,94,"55,13",1802,"1056,8"
2020-05-10,28096,Navalcarnero,13,"44,37",171,"583,66"
2020-05-10,28129,San Agustín del Guadalix,,"29,9",61,"455,94"
2020-05-10,28127,Las Rozas de Madrid,43,"44,88",768,"801,55"
2020-05-10,28089,Moraleja de Enmedio,,"19,47",25,"486,76"
2020-05-10,28155,Valdaracete,,0,,"821,02"
2020-05-10,28116,Pozuelo del Rey,,0,,"174,37"
2020-05-10,28118,Puebla de la Sierra,,0,,0
2020-05-10,28110,Perales de Tajuña,,"102,21",10,"340,72"
2020-05-10,28160,Valdemorillo,,"15,98",47,"375,46"
2020-05-10,28094,Navalafuente,,"69,01",7,"483,09"
2020-05-10,28167,Velilla de San Antonio,,"40,86",70,"572,08"
2020-05-10,28176,Villanueva de la Cañada,10,"46,63",141,"657,5"
2020-05-10,28177,Villanueva del Pardillo,12,"69,85",96,"558,79"
2020-05-10,28100,Nuevo Baztán,,"15,93",28,"446,14"
2020-05-10,28175,Villamantilla,,0,7,"485,77"
2020-05-10,28174,Villamanta,,0,12,"469,67"
2020-05-10,28029,Cabanillas de la Sierra,,0,10,"1322,75"
2020-05-10,28037,Cenicientos,,"245,94",26,"1278,9"
2020-05-10,28902,Puentes Viejas,,0,,"294,55"
2020-05-10,28013,Aranjuez,8,"13,42",443,"743,2"
2020-05-10,28038,Cercedilla,,"56,93",106,"1508,68"
2020-05-10,28136,Santorcaz,,0,7,"790,07"
2020-05-10,28049,Coslada,23,"28,17",793,"971,09"
2020-05-10,28091,Morata de Tajuña,,"26,03",96,"1249,51"
2020-05-10,28126,Robregordo,,0,,0
2020-05-10,28097,Navarredonda y San Mamés,,0,,"1550,39"
2020-05-10,28169,Venturada,,0,,"138,7"
2020-05-10,28093,Navacerrada,,"100,94",18,"605,65"
2020-05-10,28088,Montejo de la Sierra,,0,,"283,29"
2020-05-10,28057,Fresno de Torote,,0,14,"630,35"
2020-05-10,28112,Pinilla del Valle,,0,,0
2020-05-10,28159,Valdemaqueda,,"128,04",,"640,2"
2020-05-10,28099,Navas del Rey,15,"514,05",78,"2673,06"
2020-05-10,28101,Olmeda de las Fuentes,,0,,"862,07"
2020-05-10,28028,Bustarviejo,,0,7,"279,66"
2020-05-10,28018,Becerril de la Sierra,,0,30,"525,03"
2020-05-10,28058,Fuenlabrada,68,"35,11",1521,"785,23"
2020-05-10,28062,Garganta de los Montes,,0,,"288,18"
2020-05-10,28113,Pinto,27,"51,4",266,"506,42"
2020-05-10,28003,Alameda del Valle,,0,,0
2020-05-10,28020,Berzosa del Lozoya,,0,,"975,61"
2020-05-10,28137,Los Santos de la Humosa,,"38,61",20,"772,2"
2020-05-10,28004,El Álamo,6,"63,36",77,"813,09"
2020-05-10,28109,Pelayos de la Presa,,"77,04",18,"693,37"
2020-05-10,28061,Galapagar,30,"88,91",260,"770,55"
2020-05-10,28066,Griñón,,"29,07",82,"794,65"
2020-05-10,28063,Gargantilla del Lozoya y Pinilla de Buitrago,,0,,"949,37"
2020-05-10,28008,Aldea del Fresno,,"105,71",56,"1973,22"
2020-05-10,28035,Carabaña,,0,14,"696,52"
2020-05-10,28145,Talamanca de Jarama,,"77,78",29,"751,88"
2020-05-10,28051,Chapinería,,"42,96",7,"300,69"
2020-05-10,28040,Ciempozuelos,19,"77,26",233,"947,46"
2020-05-10,28002,Ajalvir,,"21,22",14,"297,11"
2020-05-10,28131,San Lorenzo de El Escorial,14,"76,22",139,"756,71"
2020-05-10,28064,Gascones,,0,,0
2020-05-10,28132,San Martín de la Vega,7,"36,52",90,"469,48"
2020-05-10,28092,Móstoles,172,"82,22",2070,"989,56"
2020-05-10,28074,Leganés,104,"54,78",2933,"1544,81"
2020-05-10,28024,Braojos,,0,,"975,61"
2020-05-10,28050,Cubas de la Sagra,,"46,78",28,"436,61"
2020-05-10,28009,Algete,,"24,26",109,"528,84"
2020-05-10,28084,Mejorada del Campo,,"12,89",173,"743,32"
2020-05-10,28075,Loeches,,"11,38",49,"557,39"
2020-05-10,28106,Parla,24,"18,44",743,"570,99"
2020-05-10,28060,Fuentidueña de Tajo,,0,17,"828,06"
2020-05-10,28011,Ambite,,0,7,"1182,43"
2020-05-10,28153,Torremocha de Jarama,,0,8,"785,08"
2020-05-10,28012,Anchuelo,,0,7,"550,75"
2020-05-10,28087,Los Molinos,,"45,57",51,1162
2020-05-10,28144,Soto del Real,,"45,46",65,"738,72"
2020-05-10,28166,Valverde de Alcalá,,"215,05",8,"1720,43"
2020-05-10,28059,Fuente el Saz de Jarama,,"44,8",33,"492,83"
2020-05-10,28070,Horcajo de la Sierra-Aoslos,,0,,"2758,62"
2020-05-10,28162,Valdeolmos-Alalpardo,,0,11,"265,96"
2020-05-10,28033,Campo Real,,"16,1",24,"386,47"
2020-05-10,28156,Valdeavero,,0,8,"514,8"
2020-05-10,28173,Villamanrique de Tajo,,0,,"568,99"
2020-05-10,28041,Cobeña,,0,65,"875,07"
2020-05-10,28056,Fresnedillas de la Oliva,,0,9,"572,52"
2020-05-10,28165,Valdilecha,,"34,09",18,"613,71"
2020-05-10,28021,El Berrueco,,0,8,"1052,63"
2020-05-10,28111,Pezuela de las Torres,,0,,"237,53"
2020-05-10,28179,Villar del Olmo,,0,,"198,91"
2020-05-10,28068,Guadarrama,23,"143,46",204,"1272,46"
2020-05-10,28133,San Martín de Valdeiglesias,,"59,11",85,"1004,85"
2020-05-10,28152,Torrelodones,24,"101,19",304,"1281,78"
2020-05-10,28022,Boadilla del Monte,34,"62,31",332,"608,39"
2020-05-10,28150,Torrejón de Velasco,,"45,64",21,"479,23"
2020-05-10,28178,Villanueva de Perales,,0,,"319,9"
2020-05-10,28146,Tielmes,,"37,74",33,"1245,28"
2020-05-10,28134,San Sebastián de los Reyes,24,"26,88",481,"538,78"
2020-05-10,28067,Guadalix de la Sierra,13,"209,21",50,"804,63"
2020-05-10,28073,Humanes de Madrid,9,"45,59",115,"582,48"
2020-05-10,28052,Chinchón,,"18,76",26,"487,71"
2020-05-10,28031,Cadalso de los Vidrios,,0,8,"263,24"
2020-05-10,28072,Hoyo de Manzanares,7,83,37,"438,7"
2020-05-10,28149,Torrejón de la Calzada,,0,37,"417,04"
2020-05-10,28055,Estremera,,0,9,"714,29"
2020-05-10,28048,Corpa,,0,6,"841,51"
2020-05-10,28083,Meco,,0,127,"887,8"
2020-05-10,28078,Madarcos,,0,,0
2020-05-10,28183,Zarzalejo,,"301,57",27,"1628,47"
2020-05-10,28014,Arganda del Rey,16,"28,89",340,"613,84"
2020-05-10,28046,Collado Mediano,,"14,37",32,"459,9"
2020-05-10,28053,Daganzo de Arriba,,"19,6",41,"401,76"
2020-05-10,28082,Manzanares El Real,,"22,62",38,"429,86"
2020-05-10,28027,Buitrago del Lozoya,,0,15,"796,18"
2020-05-10,28157,Valdelaguna,,0,,"106,72"
2020-05-10,28163,Valdepiélagos,,0,,0
2020-05-10,28036,Casarrubuelos,,0,10,"264,69"
2020-05-10,28085,Miraflores de la Sierra,,"16,37",36,"589,39"
2020-05-10,28104,Paracuellos de Jarama,,"3,96",70,"277,02"
2020-05-10,28168,El Vellón,,"51,07",13,"663,94"
2020-05-10,28076,Lozoya,,0,,"172,12"
2020-05-10,28047,Collado Villalba,34,"53,39",483,"758,49"
2020-05-10,28044,Colmenarejo,6,"65,72",47,"514,79"
2020-05-10,28182,Villavieja del Lozoya,,0,,0
2020-05-10,28117,Prádena del Rincón,,0,,0
2020-05-10,28030,La Cabrera,,0,11,"412,45"
2020-05-10,28141,Sevilla la Nueva,8,"85,86",129,"1384,42"
2020-05-10,28001,La Acebeda,,0,,0
2020-05-10,28121,Redueña,,0,,"769,23"
2020-05-10,28124,Robledillo de la Jara,,0,,1250
2020-05-10,28138,La Serna del Monte,,0,,0
2020-05-10,28043,Colmenar de Oreja,,"12,45",25,"311,25"
2020-05-10,28128,Rozas de Puerto Real,,0,,"566,04"
2020-05-10,28158,Valdemanco,,0,,"109,41"
2020-05-10,28026,Brunete,34,"316,69",106,"987,33"
2020-05-10,28147,Titulcia,,"76,16",9,"685,45"
2020-05-10,28171,Villa del Prado,,"46,01",116,"1779,14"
2020-05-10,28901,Lozoyuela-Navas-Sieteiglesias,,0,,"230,95"
2020-05-10,28119,Quijorna,,0,22,"639,72"
2020-05-10,28161,Valdemoro,27,"35,53",769,"1012,07"
2020-05-10,28903,Tres Cantos,59,"123,63",389,"815,14"
2020-05-10,28151,Torrelaguna,,"63,03",21,"441,18"
2020-05-10,28123,Rivas-Vaciamadrid,23,"26,09",552,"626,21"
2020-05-10,28016,El Atazar,,0,,0
2020-05-10,28108,Pedrezuela,,"50,92",25,"424,3"
2020-05-10,28135,Santa María de la Alameda,,"79,74",6,"478,47"
2020-05-10,28071,Horcajuelo de la Sierra,,0,,0
2020-05-10,28015,Arroyomolinos,19,"60,52",175,"557,4"
2020-05-10,28090,Moralzarzal,,"38,38",73,"560,42"
2020-05-10,28034,Canencia,,0,,"447,43"
2020-05-10,28180,Villarejo de Salvanés,,0,34,"463,53"
2020-05-10,28140,Serranillos del Valle,,"48,02",33,"792,32"
2020-05-10,28181,Villaviciosa de Odón,13,"46,7",206,"740,08"
2020-05-10,28032,Camarma de Esteruelas,,"13,63",42,"572,52"
2020-05-10,28125,Robledo de Chavela,,"70,26",26,"608,9"
2020-05-10,28107,Patones,,0,6,"1109,06"
2020-05-10,28095,Navalagamella,,0,6,"229,89"
2020-05-10,28120,Rascafría,,0,6,"360,58"
2020-05-10,28023,El Boalo,,"13,32",39,"519,45"
2020-05-10,28080,Majadahonda,28,"38,98",546,"760,17"
2020-05-10,28017,Batres,,0,8,"475,06"
2020-05-10,28006,Alcobendas,36,"30,76",735,"627,99"
2020-05-10,28005,Alcalá de Henares,41,"20,96",2315,"1183,24"
2020-05-10,28045,Colmenar Viejo,65,"128,07",414,"815,73"
2020-05-10,28130,San Fernando de Henares,15,"38,04",412,"1044,84"
2020-05-10,28172,Villalbilla,,"7,21",89,"641,3"
2020-05-10,28054,El Escorial,27,"167,06",120,"742,48"
2020-05-10,28042,Colmenar del Arroyo,42,"2434,78",49,"2840,58"
2020-05-10,28148,Torrejón de Ardoz,33,"25,12",959,"729,97"
2020-05-10,28114,Piñuécar-Gandullas,,0,,0
2020-05-10,28025,Brea de Tajo,,"190,84",6,"1145,04"
2020-05-10,28086,El Molar,,"11,19",35,"391,59"
2020-05-10,28019,Belmonte de Tajo,,0,,"300,48"
2020-05-10,28154,Torres de la Alameda,,"25,71",75,"964,13"
2020-05-10,28143,Somosierra,,0,,"1162,79"
2020-05-10,28010,Alpedrete,34,"233,28",139,"953,69"
2020-05-10,28102,Orusco de Tajuña,,0,17,"1366,56"
2020-05-10,28069,La Hiruela,,0,,"1754,39"
2020-05-10,28039,Cervera de Buitrago,,0,,2000
2020-05-10,28065,Getafe,71,"38,72",1272,"693,66"
2020-05-10,28122,Ribatejada,,"127,71",,"255,43"
2020-05-10,28170,Villaconejos,,"29,52",9,"265,64"
2020-05-10,28164,Valdetorres de Jarama,,"22,24",17,"378,03"
2020-05-09,07903,Madrid-Retiro,114,"95,54",1432,"1200,16"
2020-05-09,07904,Madrid-Salamanca,80,"54,76",1597,"1093,06"
2020-05-09,07901,Madrid-Centro,49,"36,34",1125,"834,27"
2020-05-09,07902,Madrid-Arganzuela,77,"50,06",1546,"1005,18"
2020-05-09,07905,Madrid-Chamartín,92,"63,08",1580,"1083,31"
2020-05-09,07906,Madrid-Tetuán,78,"49,36",2074,"1312,47"
2020-05-09,07907,Madrid-Chamberí,83,"59,55",1500,"1076,2"
2020-05-09,07908,Madrid-Fuencarral-El Pardo,104,"42,29",2888,"1174,27"
2020-05-09,07909,Madrid-Moncloa-Aravaca,101,"84,58",1339,"1121,26"
2020-05-09,07910,Madrid-Latina,162,68,2692,"1130,06"
2020-05-09,07911,Madrid-Carabanchel,134,"52,94",2608,"1030,43"
2020-05-09,07912,Madrid-Usera,58,"41,51",1361,"973,94"
2020-05-09,07913,Madrid-Puente de Vallecas,134,"57,06",2971,"1265,03"
2020-05-09,07920,Madrid-San Blas-Canillejas,68,43,1416,"895,4"
2020-05-09,07921,Madrid-Barajas,11,"22,47",419,"856,06"
2020-05-09,07914,Madrid-Moratalaz,42,"44,41",1283,"1356,67"
2020-05-09,07915,Madrid-Ciudad Lineal,98,"45,31",2149,"993,6"
2020-05-09,07916,Madrid-Hortaleza,52,"27,63",1695,"900,7"
2020-05-09,07917,Madrid-Villaverde,58,"38,94",1383,"928,52"
2020-05-09,07918,Madrid-Villa de Vallecas,46,"41,68",1189,"1077,33"
2020-05-09,07919,Madrid-Vicálvaro,41,"56,87",779,"1080,58"
2020-05-09,28115,Pozuelo de Alarcón,52,"60,17",761,"880,56"
2020-05-09,28007,Alcorcón,93,"54,54",1797,"1053,87"
2020-05-09,28096,Navalcarnero,12,"40,96",170,"580,24"
2020-05-09,28129,San Agustín del Guadalix,,"22,42",60,"448,46"
2020-05-09,28127,Las Rozas de Madrid,53,"55,32",767,"800,51"
2020-05-09,28089,Moraleja de Enmedio,,"19,47",25,"486,76"
2020-05-09,28155,Valdaracete,,0,,"821,02"
2020-05-09,28116,Pozuelo del Rey,,0,,"174,37"
2020-05-09,28118,Puebla de la Sierra,,0,,0
2020-05-09,28110,Perales de Tajuña,,"102,21",10,"340,72"
2020-05-09,28160,Valdemorillo,,"15,98",47,"375,46"
2020-05-09,28094,Navalafuente,,"69,01",7,"483,09"
2020-05-09,28167,Velilla de San Antonio,,"40,86",70,"572,08"
2020-05-09,28176,Villanueva de la Cañada,10,"46,63",141,"657,5"
2020-05-09,28177,Villanueva del Pardillo,12,"69,85",96,"558,79"
2020-05-09,28100,Nuevo Baztán,,"15,93",28,"446,14"
2020-05-09,28175,Villamantilla,,0,7,"485,77"
2020-05-09,28174,Villamanta,,0,12,"469,67"
2020-05-09,28029,Cabanillas de la Sierra,,0,10,"1322,75"
2020-05-09,28037,Cenicientos,,"245,94",26,"1278,9"
2020-05-09,28902,Puentes Viejas,,0,,"294,55"
2020-05-09,28013,Aranjuez,8,"13,42",442,"741,52"
2020-05-09,28038,Cercedilla,,"71,16",106,"1508,68"
2020-05-09,28136,Santorcaz,,0,7,"790,07"
2020-05-09,28049,Coslada,20,"24,49",790,"967,41"
2020-05-09,28091,Morata de Tajuña,,"13,02",95,"1236,5"
2020-05-09,28126,Robregordo,,0,,0
2020-05-09,28097,Navarredonda y San Mamés,,0,,"1550,39"
2020-05-09,28169,Venturada,,0,,"138,7"
2020-05-09,28093,Navacerrada,,"100,94",18,"605,65"
2020-05-09,28088,Montejo de la Sierra,,0,,"283,29"
2020-05-09,28057,Fresno de Torote,,0,14,"630,35"
2020-05-09,28112,Pinilla del Valle,,0,,0
2020-05-09,28159,Valdemaqueda,,"128,04",,"640,2"
2020-05-09,28099,Navas del Rey,6,"205,62",67,"2296,09"
2020-05-09,28101,Olmeda de las Fuentes,,0,,"862,07"
2020-05-09,28028,Bustarviejo,,0,7,"279,66"
