Fecha,cod_ccaa,CCAA,Fallecidos
2020-02-11,10,C. Valenciana,0
2020-02-11,11,Extremadura,0
2020-02-11,12,Galicia,0
2020-02-11,13,Madrid,0
2020-02-11,14,Murcia,0
2020-02-11,15,Navarra,0
2020-02-11,16,País Vasco,0
2020-02-11,17,La Rioja,0
2020-02-11,18,Ceuta,0
2020-02-11,19,Melilla,0
2020-02-12,00,No consta,0
2020-02-12,01,Andalucía,0
2020-02-12,02,Aragón,0
2020-02-12,03,Asturias,0
2020-02-12,04,Baleares,0
2020-02-12,05,Canarias,0
2020-02-12,06,Cantabria,0
2020-02-12,07,Castilla y León,0
2020-02-12,08,Castilla La Mancha,0
2020-02-12,09,Cataluña,0
2020-02-12,10,C. Valenciana,0
2020-02-12,11,Extremadura,0
2020-02-12,12,Galicia,0
2020-02-12,13,Madrid,0
2020-02-12,14,Murcia,0
2020-02-12,15,Navarra,0
2020-02-12,16,País Vasco,0
2020-02-12,17,La Rioja,0
2020-02-12,18,Ceuta,0
2020-02-12,19,Melilla,0
2020-02-13,00,No consta,0
2020-02-13,01,Andalucía,0
2020-02-13,02,Aragón,0
2020-02-13,03,Asturias,0
2020-02-13,04,Baleares,0
2020-02-13,05,Canarias,0
2020-02-13,06,Cantabria,0
2020-02-13,07,Castilla y León,0
2020-02-13,08,Castilla La Mancha,0
2020-02-13,09,Cataluña,0
2020-02-13,10,C. Valenciana,1
2020-02-13,11,Extremadura,0
2020-02-13,12,Galicia,0
2020-02-13,13,Madrid,0
2020-02-13,14,Murcia,0
2020-02-13,15,Navarra,0
2020-02-13,16,País Vasco,0
2020-02-13,17,La Rioja,0
2020-02-13,18,Ceuta,0
2020-02-13,19,Melilla,0
2020-02-14,00,No consta,0
2020-02-14,01,Andalucía,0
2020-02-14,02,Aragón,0
2020-02-14,03,Asturias,0
2020-02-14,04,Baleares,0
2020-02-14,05,Canarias,0
2020-02-14,06,Cantabria,0
2020-02-14,07,Castilla y León,0
2020-02-14,08,Castilla La Mancha,0
2020-02-14,09,Cataluña,0
2020-02-14,10,C. Valenciana,0
2020-02-14,11,Extremadura,0
2020-02-14,12,Galicia,0
2020-02-14,13,Madrid,0
2020-02-14,14,Murcia,0
2020-02-14,15,Navarra,0
2020-02-14,16,País Vasco,0
2020-02-14,17,La Rioja,0
2020-02-14,18,Ceuta,0
2020-02-14,19,Melilla,0
2020-02-15,00,No consta,0
2020-02-15,01,Andalucía,0
2020-02-15,02,Aragón,0
2020-02-15,03,Asturias,0
2020-02-15,04,Baleares,0
2020-02-15,05,Canarias,0
2020-02-15,06,Cantabria,0
2020-02-15,07,Castilla y León,0
2020-02-15,08,Castilla La Mancha,0
2020-02-15,09,Cataluña,0
2020-02-15,10,C. Valenciana,0
2020-02-15,11,Extremadura,0
2020-02-15,12,Galicia,0
2020-02-15,13,Madrid,0
2020-02-15,14,Murcia,0
2020-02-15,15,Navarra,0
2020-02-15,16,País Vasco,0
2020-02-15,17,La Rioja,0
2020-02-15,18,Ceuta,0
2020-02-15,19,Melilla,0
2020-02-16,00,No consta,0
2020-02-16,01,Andalucía,0
2020-02-16,02,Aragón,0
2020-02-16,03,Asturias,0
2020-02-16,04,Baleares,0
2020-02-16,05,Canarias,0
2020-02-16,06,Cantabria,0
2020-02-16,07,Castilla y León,0
2020-02-16,08,Castilla La Mancha,0
2020-02-16,09,Cataluña,0
2020-02-16,10,C. Valenciana,0
2020-02-16,11,Extremadura,0
2020-02-16,12,Galicia,0
2020-02-16,13,Madrid,0
2020-02-16,14,Murcia,0
2020-02-16,15,Navarra,0
2020-02-16,16,País Vasco,0
2020-02-16,17,La Rioja,0
2020-02-16,18,Ceuta,0
2020-02-16,19,Melilla,0
2020-02-17,00,No consta,0
2020-02-17,01,Andalucía,0
2020-02-17,02,Aragón,0
2020-02-17,03,Asturias,0
2020-02-17,04,Baleares,0
2020-02-17,05,Canarias,0
2020-02-17,06,Cantabria,0
2020-02-17,07,Castilla y León,0
2020-02-17,08,Castilla La Mancha,0
2020-02-17,09,Cataluña,0
2020-02-17,10,C. Valenciana,0
2020-02-17,11,Extremadura,0
2020-02-17,12,Galicia,0
2020-02-17,13,Madrid,0
2020-02-17,14,Murcia,0
2020-02-17,15,Navarra,0
2020-02-17,16,País Vasco,0
2020-02-17,17,La Rioja,0
2020-02-17,18,Ceuta,0
2020-02-17,19,Melilla,0
2020-02-18,00,No consta,0
2020-02-18,01,Andalucía,0
2020-02-18,02,Aragón,0
2020-02-18,03,Asturias,0
2020-02-18,04,Baleares,0
2020-02-18,05,Canarias,0
2020-02-18,06,Cantabria,0
2020-02-18,07,Castilla y León,0
2020-02-18,08,Castilla La Mancha,0
2020-02-18,09,Cataluña,0
2020-02-18,10,C. Valenciana,0
2020-02-18,11,Extremadura,0
2020-02-18,12,Galicia,0
2020-02-18,13,Madrid,0
2020-02-18,14,Murcia,0
2020-02-18,15,Navarra,0
2020-02-18,16,País Vasco,0
2020-02-18,17,La Rioja,0
2020-02-18,18,Ceuta,0
2020-02-18,19,Melilla,0
2020-02-19,00,No consta,0
2020-02-19,01,Andalucía,0
2020-02-19,02,Aragón,0
2020-02-19,03,Asturias,0
2020-02-19,04,Baleares,0
2020-02-19,05,Canarias,0
2020-02-19,06,Cantabria,0
2020-02-19,07,Castilla y León,0
2020-02-19,08,Castilla La Mancha,0
2020-02-19,09,Cataluña,0
2020-02-19,10,C. Valenciana,0
2020-02-19,11,Extremadura,0
2020-02-19,12,Galicia,0
2020-02-19,13,Madrid,0
2020-02-19,14,Murcia,0
2020-02-19,15,Navarra,0
2020-02-19,16,País Vasco,0
2020-02-19,17,La Rioja,0
2020-02-19,18,Ceuta,0
2020-02-19,19,Melilla,0
2020-02-20,00,No consta,0
2020-02-20,01,Andalucía,0
2020-02-20,02,Aragón,0
2020-02-20,03,Asturias,0
2020-02-20,04,Baleares,0
2020-02-20,05,Canarias,0
2020-02-20,06,Cantabria,0
2020-02-20,07,Castilla y León,0
2020-02-20,08,Castilla La Mancha,0
2020-02-20,09,Cataluña,0
2020-02-20,10,C. Valenciana,0
2020-02-20,11,Extremadura,0
2020-02-20,12,Galicia,0
2020-02-20,13,Madrid,0
2020-02-20,14,Murcia,0
2020-02-20,15,Navarra,0
2020-02-20,16,País Vasco,0
2020-02-20,17,La Rioja,0
2020-02-20,18,Ceuta,0
2020-02-20,19,Melilla,0
2020-02-21,00,No consta,0
2020-02-21,01,Andalucía,0
2020-02-21,02,Aragón,0
2020-02-21,03,Asturias,0
2020-02-21,04,Baleares,0
2020-02-21,05,Canarias,0
2020-02-21,06,Cantabria,0
2020-02-21,07,Castilla y León,0
2020-02-21,08,Castilla La Mancha,0
2020-02-21,09,Cataluña,0
2020-02-21,10,C. Valenciana,0
2020-02-21,11,Extremadura,0
2020-02-21,12,Galicia,0
2020-02-21,13,Madrid,0
2020-02-21,14,Murcia,0
2020-02-21,15,Navarra,0
2020-02-21,16,País Vasco,0
2020-02-21,17,La Rioja,0
2020-02-21,18,Ceuta,0
2020-02-21,19,Melilla,0
2020-02-22,00,No consta,0
2020-02-22,01,Andalucía,0
2020-02-22,02,Aragón,0
2020-02-22,03,Asturias,0
2020-02-22,04,Baleares,0
2020-02-22,05,Canarias,0
2020-02-22,06,Cantabria,0
2020-02-22,07,Castilla y León,0
2020-02-22,08,Castilla La Mancha,0
2020-02-22,09,Cataluña,0
2020-02-22,10,C. Valenciana,0
2020-02-22,11,Extremadura,0
2020-02-22,12,Galicia,0
2020-02-22,13,Madrid,0
2020-02-22,14,Murcia,0
2020-02-22,15,Navarra,0
2020-02-22,16,País Vasco,0
2020-02-22,17,La Rioja,0
2020-02-22,18,Ceuta,0
2020-02-22,19,Melilla,0
2020-02-23,00,No consta,0
2020-02-23,01,Andalucía,0
2020-02-23,02,Aragón,0
2020-02-23,03,Asturias,0
2020-02-23,04,Baleares,0
2020-02-23,05,Canarias,0
2020-02-23,06,Cantabria,0
2020-02-23,07,Castilla y León,0
2020-02-23,08,Castilla La Mancha,0
2020-02-23,09,Cataluña,0
2020-02-23,10,C. Valenciana,0
2020-02-23,11,Extremadura,0
2020-02-23,12,Galicia,0
2020-02-23,13,Madrid,0
2020-02-23,14,Murcia,0
2020-02-23,15,Navarra,0
2020-02-23,16,País Vasco,0
2020-02-23,17,La Rioja,0
2020-02-23,18,Ceuta,0
2020-02-23,19,Melilla,0
2020-02-24,00,No consta,0
2020-02-24,01,Andalucía,0
2020-02-24,02,Aragón,0
2020-02-24,03,Asturias,0
2020-02-24,04,Baleares,0
2020-02-24,05,Canarias,0
2020-02-24,06,Cantabria,0
2020-02-24,07,Castilla y León,0
2020-02-24,08,Castilla La Mancha,0
2020-02-24,09,Cataluña,0
2020-02-24,10,C. Valenciana,0
2020-02-24,11,Extremadura,0
2020-02-24,12,Galicia,0
2020-02-24,13,Madrid,0
2020-02-24,14,Murcia,0
2020-02-24,15,Navarra,0
2020-02-24,16,País Vasco,0
2020-02-24,17,La Rioja,0
2020-02-24,18,Ceuta,0
2020-02-24,19,Melilla,0
2020-02-25,00,No consta,0
2020-02-25,01,Andalucía,0
2020-02-25,02,Aragón,0
2020-02-25,03,Asturias,0
2020-02-25,04,Baleares,0
2020-02-25,05,Canarias,0
2020-02-25,06,Cantabria,0
2020-02-25,07,Castilla y León,0
2020-02-25,08,Castilla La Mancha,0
2020-02-25,09,Cataluña,0
2020-02-25,10,C. Valenciana,0
2020-02-25,11,Extremadura,0
2020-02-25,12,Galicia,0
2020-02-25,13,Madrid,0
2020-02-25,14,Murcia,0
2020-02-25,15,Navarra,0
2020-02-25,16,País Vasco,0
2020-02-25,17,La Rioja,0
2020-02-25,18,Ceuta,0
2020-02-25,19,Melilla,0
2020-02-26,00,No consta,0
2020-02-26,01,Andalucía,0
2020-02-26,02,Aragón,0
2020-02-26,03,Asturias,0
2020-02-26,04,Baleares,0
2020-02-26,05,Canarias,0
2020-02-26,06,Cantabria,0
2020-02-26,07,Castilla y León,0
2020-02-26,08,Castilla La Mancha,0
2020-02-26,09,Cataluña,0
2020-02-26,10,C. Valenciana,0
2020-02-26,11,Extremadura,0
2020-02-26,12,Galicia,0
2020-02-26,13,Madrid,0
2020-02-26,14,Murcia,0
2020-02-26,15,Navarra,0
2020-02-26,16,País Vasco,0
2020-02-26,17,La Rioja,0
2020-02-26,18,Ceuta,0
2020-02-26,19,Melilla,0
2020-02-27,00,No consta,0
2020-02-27,01,Andalucía,0
2020-02-27,02,Aragón,0
2020-02-27,03,Asturias,0
2020-02-27,04,Baleares,0
2020-02-27,05,Canarias,0
2020-02-27,06,Cantabria,0
2020-02-27,07,Castilla y León,0
2020-02-27,08,Castilla La Mancha,0
2020-02-27,09,Cataluña,0
2020-02-27,10,C. Valenciana,0
2020-02-27,11,Extremadura,0
2020-02-27,12,Galicia,0
2020-02-27,13,Madrid,0
2020-02-27,14,Murcia,0
2020-02-27,15,Navarra,0
2020-02-27,16,País Vasco,0
2020-02-27,17,La Rioja,0
2020-02-27,18,Ceuta,0
2020-02-27,19,Melilla,0
2020-02-28,00,No consta,0
2020-02-28,01,Andalucía,0
2020-02-28,02,Aragón,0
2020-02-28,03,Asturias,0
2020-02-28,04,Baleares,0
2020-02-28,05,Canarias,0
2020-02-28,06,Cantabria,0
2020-02-28,07,Castilla y León,0
2020-02-28,08,Castilla La Mancha,0
2020-02-28,09,Cataluña,0
2020-02-28,10,C. Valenciana,0
2020-02-28,11,Extremadura,0
2020-02-28,12,Galicia,0
2020-02-28,13,Madrid,0
2020-02-28,14,Murcia,0
2020-02-28,15,Navarra,0
2020-02-28,16,País Vasco,0
2020-02-28,17,La Rioja,0
2020-02-28,18,Ceuta,0
2020-02-28,19,Melilla,0
2020-02-29,00,No consta,0
2020-02-29,01,Andalucía,0
2020-02-29,02,Aragón,0
2020-02-29,03,Asturias,0
2020-02-29,04,Baleares,0
2020-02-29,05,Canarias,0
2020-02-29,06,Cantabria,0
2020-02-29,07,Castilla y León,0
2020-02-29,08,Castilla La Mancha,0
2020-02-29,09,Cataluña,0
2020-02-29,10,C. Valenciana,0
2020-02-29,11,Extremadura,0
2020-02-29,12,Galicia,0
2020-02-29,13,Madrid,0
2020-02-29,14,Murcia,0
2020-02-29,15,Navarra,0
2020-02-29,16,País Vasco,0
2020-02-29,17,La Rioja,0
2020-02-29,18,Ceuta,0
2020-02-29,19,Melilla,0
2020-03-01,00,No consta,0
2020-03-01,01,Andalucía,0
2020-03-01,02,Aragón,0
2020-03-01,03,Asturias,0
2020-03-01,04,Baleares,0
2020-03-01,05,Canarias,0
2020-03-01,06,Cantabria,0
2020-03-01,07,Castilla y León,0
2020-03-01,08,Castilla La Mancha,0
2020-03-01,09,Cataluña,0
2020-03-01,10,C. Valenciana,0
2020-03-01,11,Extremadura,0
2020-03-01,12,Galicia,0
2020-03-01,13,Madrid,0
2020-03-01,14,Murcia,0
2020-03-01,15,Navarra,0
2020-03-01,16,País Vasco,0
2020-03-01,17,La Rioja,0
2020-03-01,18,Ceuta,0
2020-03-01,19,Melilla,0
2020-03-02,00,No consta,0
2020-03-02,01,Andalucía,0
2020-03-02,02,Aragón,0
2020-03-02,03,Asturias,0
2020-03-02,04,Baleares,0
2020-03-02,05,Canarias,0
2020-03-02,06,Cantabria,0
2020-03-02,07,Castilla y León,0
2020-03-02,08,Castilla La Mancha,0
2020-03-02,09,Cataluña,0
2020-03-02,10,C. Valenciana,0
2020-03-02,11,Extremadura,0
2020-03-02,12,Galicia,0
2020-03-02,13,Madrid,0
2020-03-02,14,Murcia,0
2020-03-02,15,Navarra,0
2020-03-02,16,País Vasco,0
2020-03-02,17,La Rioja,0
2020-03-02,18,Ceuta,0
2020-03-02,19,Melilla,0
2020-03-03,00,No consta,0
2020-03-03,01,Andalucía,0
2020-03-03,02,Aragón,0
2020-03-03,03,Asturias,0
2020-03-03,04,Baleares,0
2020-03-03,05,Canarias,0
2020-03-03,06,Cantabria,0
2020-03-03,07,Castilla y León,0
2020-03-03,08,Castilla La Mancha,0
2020-03-03,09,Cataluña,0
2020-03-03,10,C. Valenciana,0
2020-03-03,11,Extremadura,0
2020-03-03,12,Galicia,0
2020-03-03,13,Madrid,1
2020-03-03,14,Murcia,0
2020-03-03,15,Navarra,0
2020-03-03,16,País Vasco,0
2020-03-03,17,La Rioja,0
2020-03-03,18,Ceuta,0
2020-03-03,19,Melilla,0
2020-03-04,00,No consta,0
2020-03-04,01,Andalucía,0
2020-03-04,02,Aragón,0
2020-03-04,03,Asturias,0
2020-03-04,04,Baleares,0
2020-03-04,05,Canarias,0
2020-03-04,06,Cantabria,0
2020-03-04,07,Castilla y León,0
2020-03-04,08,Castilla La Mancha,1
2020-03-04,09,Cataluña,0
2020-03-04,10,C. Valenciana,0
2020-03-04,11,Extremadura,0
2020-03-04,12,Galicia,0
2020-03-04,13,Madrid,0
2020-03-04,14,Murcia,0
2020-03-04,15,Navarra,0
2020-03-04,16,País Vasco,1
2020-03-04,17,La Rioja,0
2020-03-04,18,Ceuta,0
2020-03-04,19,Melilla,0
2020-03-05,00,No consta,0
2020-03-05,01,Andalucía,0
2020-03-05,02,Aragón,0
2020-03-05,03,Asturias,0
2020-03-05,04,Baleares,0
2020-03-05,05,Canarias,0
2020-03-05,06,Cantabria,0
2020-03-05,07,Castilla y León,0
2020-03-05,08,Castilla La Mancha,0
2020-03-05,09,Cataluña,0
2020-03-05,10,C. Valenciana,0
2020-03-05,11,Extremadura,0
2020-03-05,12,Galicia,0
2020-03-05,13,Madrid,1
2020-03-05,14,Murcia,0
2020-03-05,15,Navarra,0
2020-03-05,16,País Vasco,0
2020-03-05,17,La Rioja,0
2020-03-05,18,Ceuta,0
2020-03-05,19,Melilla,0
2020-03-06,00,No consta,0
2020-03-06,01,Andalucía,0
2020-03-06,02,Aragón,0
2020-03-06,03,Asturias,0
2020-03-06,04,Baleares,0
2020-03-06,05,Canarias,0
2020-03-06,06,Cantabria,0
2020-03-06,07,Castilla y León,0
2020-03-06,08,Castilla La Mancha,0
2020-03-06,09,Cataluña,1
2020-03-06,10,C. Valenciana,0
2020-03-06,11,Extremadura,0
2020-03-06,12,Galicia,0
2020-03-06,13,Madrid,2
2020-03-06,14,Murcia,0
2020-03-06,15,Navarra,0
2020-03-06,16,País Vasco,0
2020-03-06,17,La Rioja,0
2020-03-06,18,Ceuta,0
2020-03-06,19,Melilla,0
2020-03-07,00,No consta,0
2020-03-07,01,Andalucía,0
2020-03-07,02,Aragón,0
2020-03-07,03,Asturias,0
2020-03-07,04,Baleares,0
2020-03-07,05,Canarias,0
2020-03-07,06,Cantabria,0
2020-03-07,07,Castilla y León,0
2020-03-07,08,Castilla La Mancha,0
2020-03-07,09,Cataluña,1
2020-03-07,10,C. Valenciana,0
2020-03-07,11,Extremadura,0
2020-03-07,12,Galicia,0
2020-03-07,13,Madrid,1
2020-03-07,14,Murcia,0
2020-03-07,15,Navarra,0
2020-03-07,16,País Vasco,1
2020-03-07,17,La Rioja,0
2020-03-07,18,Ceuta,0
2020-03-07,19,Melilla,0
2020-03-08,00,No consta,0
2020-03-08,01,Andalucía,0
2020-03-08,02,Aragón,2
2020-03-08,03,Asturias,0
2020-03-08,04,Baleares,0
2020-03-08,05,Canarias,0
2020-03-08,06,Cantabria,0
2020-03-08,07,Castilla y León,0
2020-03-08,08,Castilla La Mancha,0
2020-03-08,09,Cataluña,0
2020-03-08,10,C. Valenciana,0
2020-03-08,11,Extremadura,0
2020-03-08,12,Galicia,0
2020-03-08,13,Madrid,10
2020-03-08,14,Murcia,0
2020-03-08,15,Navarra,0
2020-03-08,16,País Vasco,2
2020-03-08,17,La Rioja,0
2020-03-08,18,Ceuta,0
2020-03-08,19,Melilla,0
2020-03-09,00,No consta,0
2020-03-09,01,Andalucía,0
2020-03-09,02,Aragón,2
2020-03-09,03,Asturias,0
2020-03-09,04,Baleares,0
2020-03-09,05,Canarias,0
2020-03-09,06,Cantabria,0
2020-03-09,07,Castilla y León,0
2020-03-09,08,Castilla La Mancha,1
2020-03-09,09,Cataluña,1
2020-03-09,10,C. Valenciana,0
2020-03-09,11,Extremadura,0
2020-03-09,12,Galicia,0
2020-03-09,13,Madrid,10
2020-03-09,14,Murcia,0
2020-03-09,15,Navarra,0
2020-03-09,16,País Vasco,2
2020-03-09,17,La Rioja,1
2020-03-09,18,Ceuta,0
2020-03-09,19,Melilla,0
2020-03-10,00,No consta,0
2020-03-10,01,Andalucía,0
2020-03-10,02,Aragón,1
2020-03-10,03,Asturias,0
2020-03-10,04,Baleares,0
2020-03-10,05,Canarias,0
2020-03-10,06,Cantabria,0
2020-03-10,07,Castilla y León,0
2020-03-10,08,Castilla La Mancha,0
2020-03-10,09,Cataluña,1
2020-03-10,10,C. Valenciana,0
2020-03-10,11,Extremadura,0
2020-03-10,12,Galicia,0
2020-03-10,13,Madrid,25
2020-03-10,14,Murcia,0
2020-03-10,15,Navarra,0
2020-03-10,16,País Vasco,0
2020-03-10,17,La Rioja,1
2020-03-10,18,Ceuta,0
2020-03-10,19,Melilla,0
2020-03-11,00,No consta,1
2020-03-11,01,Andalucía,0
2020-03-11,02,Aragón,0
2020-03-11,03,Asturias,0
2020-03-11,04,Baleares,0
2020-03-11,05,Canarias,0
2020-03-11,06,Cantabria,0
2020-03-11,07,Castilla y León,0
2020-03-11,08,Castilla La Mancha,1
2020-03-11,09,Cataluña,2
2020-03-11,10,C. Valenciana,0
2020-03-11,11,Extremadura,1
2020-03-11,12,Galicia,0
2020-03-11,13,Madrid,25
2020-03-11,14,Murcia,0
2020-03-11,15,Navarra,0
2020-03-11,16,País Vasco,5
2020-03-11,17,La Rioja,0
2020-03-11,18,Ceuta,0
2020-03-11,19,Melilla,0
2020-03-12,00,No consta,0
2020-03-12,01,Andalucía,0
2020-03-12,02,Aragón,3
2020-03-12,03,Asturias,1
2020-03-12,04,Baleares,3
2020-03-12,05,Canarias,0
2020-03-12,06,Cantabria,0
2020-03-12,07,Castilla y León,1
2020-03-12,08,Castilla La Mancha,3
2020-03-12,09,Cataluña,6
2020-03-12,10,C. Valenciana,0
2020-03-12,11,Extremadura,0
2020-03-12,12,Galicia,0
2020-03-12,13,Madrid,39
2020-03-12,14,Murcia,0
2020-03-12,15,Navarra,0
2020-03-12,16,País Vasco,3
2020-03-12,17,La Rioja,0
2020-03-12,18,Ceuta,0
2020-03-12,19,Melilla,0
2020-03-13,00,No consta,0
2020-03-13,01,Andalucía,2
2020-03-13,02,Aragón,0
2020-03-13,03,Asturias,0
2020-03-13,04,Baleares,0
2020-03-13,05,Canarias,1
2020-03-13,06,Cantabria,0
2020-03-13,07,Castilla y León,2
2020-03-13,08,Castilla La Mancha,5
2020-03-13,09,Cataluña,12
2020-03-13,10,C. Valenciana,2
2020-03-13,11,Extremadura,0
2020-03-13,12,Galicia,0
2020-03-13,13,Madrid,48
2020-03-13,14,Murcia,0
2020-03-13,15,Navarra,0
2020-03-13,16,País Vasco,6
2020-03-13,17,La Rioja,1
2020-03-13,18,Ceuta,0
2020-03-13,19,Melilla,0
2020-03-14,00,No consta,0
2020-03-14,01,Andalucía,5
2020-03-14,02,Aragón,1
2020-03-14,03,Asturias,0
2020-03-14,04,Baleares,0
2020-03-14,05,Canarias,0
2020-03-14,06,Cantabria,0
2020-03-14,07,Castilla y León,5
2020-03-14,08,Castilla La Mancha,9
2020-03-14,09,Cataluña,13
2020-03-14,10,C. Valenciana,7
2020-03-14,11,Extremadura,0
2020-03-14,12,Galicia,1
2020-03-14,13,Madrid,64
2020-03-14,14,Murcia,0
2020-03-14,15,Navarra,1
2020-03-14,16,País Vasco,2
2020-03-14,17,La Rioja,0
2020-03-14,18,Ceuta,0
2020-03-14,19,Melilla,0
2020-03-15,00,No consta,0
2020-03-15,01,Andalucía,4
2020-03-15,02,Aragón,1
2020-03-15,03,Asturias,0
2020-03-15,04,Baleares,0
2020-03-15,05,Canarias,1
2020-03-15,06,Cantabria,0
2020-03-15,07,Castilla y León,4
2020-03-15,08,Castilla La Mancha,13
2020-03-15,09,Cataluña,7
2020-03-15,10,C. Valenciana,4
2020-03-15,11,Extremadura,1
2020-03-15,12,Galicia,1
2020-03-15,13,Madrid,79
2020-03-15,14,Murcia,0
2020-03-15,15,Navarra,1
2020-03-15,16,País Vasco,14
2020-03-15,17,La Rioja,1
2020-03-15,18,Ceuta,0
2020-03-15,19,Melilla,0
2020-03-16,00,No consta,0
2020-03-16,01,Andalucía,5
2020-03-16,02,Aragón,4
2020-03-16,03,Asturias,0
2020-03-16,04,Baleares,0
2020-03-16,05,Canarias,1
2020-03-16,06,Cantabria,0
2020-03-16,07,Castilla y León,11
2020-03-16,08,Castilla La Mancha,17
2020-03-16,09,Cataluña,19
2020-03-16,10,C. Valenciana,5
2020-03-16,11,Extremadura,2
2020-03-16,12,Galicia,1
2020-03-16,13,Madrid,110
2020-03-16,14,Murcia,0
2020-03-16,15,Navarra,1
2020-03-16,16,País Vasco,5
2020-03-16,17,La Rioja,2
2020-03-16,18,Ceuta,0
2020-03-16,19,Melilla,0
2020-03-17,00,No consta,0
2020-03-17,01,Andalucía,8
2020-03-17,02,Aragón,0
2020-03-17,03,Asturias,0
2020-03-17,04,Baleares,1
2020-03-17,05,Canarias,1
2020-03-17,06,Cantabria,1
2020-03-17,07,Castilla y León,7
2020-03-17,08,Castilla La Mancha,24
2020-03-17,09,Cataluña,23
2020-03-17,10,C. Valenciana,2
2020-03-17,11,Extremadura,2
2020-03-17,12,Galicia,2
2020-03-17,13,Madrid,108
2020-03-17,14,Murcia,0
2020-03-17,15,Navarra,1
2020-03-17,16,País Vasco,11
2020-03-17,17,La Rioja,0
2020-03-17,18,Ceuta,0
2020-03-17,19,Melilla,0
2020-03-18,00,No consta,1
2020-03-18,01,Andalucía,5
2020-03-18,02,Aragón,3
2020-03-18,03,Asturias,0
2020-03-18,04,Baleares,0
2020-03-18,05,Canarias,0
2020-03-18,06,Cantabria,0
2020-03-18,07,Castilla y León,13
2020-03-18,08,Castilla La Mancha,28
2020-03-18,09,Cataluña,41
2020-03-18,10,C. Valenciana,14
2020-03-18,11,Extremadura,2
2020-03-18,12,Galicia,0
2020-03-18,13,Madrid,117
2020-03-18,14,Murcia,0
2020-03-18,15,Navarra,3
2020-03-18,16,País Vasco,19
2020-03-18,17,La Rioja,0
2020-03-18,18,Ceuta,0
2020-03-18,19,Melilla,0
2020-03-19,00,No consta,2
2020-03-19,01,Andalucía,15
2020-03-19,02,Aragón,6
2020-03-19,03,Asturias,2
2020-03-19,04,Baleares,1
2020-03-19,05,Canarias,3
2020-03-19,06,Cantabria,0
2020-03-19,07,Castilla y León,19
2020-03-19,08,Castilla La Mancha,29
2020-03-19,09,Cataluña,53
2020-03-19,10,C. Valenciana,9
2020-03-19,11,Extremadura,3
2020-03-19,12,Galicia,1
2020-03-19,13,Madrid,157
2020-03-19,14,Murcia,0
2020-03-19,15,Navarra,2
2020-03-19,16,País Vasco,16
2020-03-19,17,La Rioja,4
2020-03-19,18,Ceuta,0
2020-03-19,19,Melilla,0
2020-03-20,00,No consta,0
2020-03-20,01,Andalucía,14
2020-03-20,02,Aragón,5
2020-03-20,03,Asturias,3
2020-03-20,04,Baleares,1
2020-03-20,05,Canarias,3
2020-03-20,06,Cantabria,2
2020-03-20,07,Castilla y León,20
2020-03-20,08,Castilla La Mancha,42
2020-03-20,09,Cataluña,72
2020-03-20,10,C. Valenciana,19
2020-03-20,11,Extremadura,3
2020-03-20,12,Galicia,5
2020-03-20,13,Madrid,210
2020-03-20,14,Murcia,1
2020-03-20,15,Navarra,5
2020-03-20,16,País Vasco,16
2020-03-20,17,La Rioja,12
2020-03-20,18,Ceuta,0
2020-03-20,19,Melilla,0
2020-03-21,00,No consta,3
2020-03-21,01,Andalucía,18
2020-03-21,02,Aragón,4
2020-03-21,03,Asturias,5
2020-03-21,04,Baleares,5
2020-03-21,05,Canarias,0
2020-03-21,06,Cantabria,3
2020-03-21,07,Castilla y León,38
2020-03-21,08,Castilla La Mancha,50
2020-03-21,09,Cataluña,79
2020-03-21,10,C. Valenciana,21
2020-03-21,11,Extremadura,4
2020-03-21,12,Galicia,5
2020-03-21,13,Madrid,237
2020-03-21,14,Murcia,0
2020-03-21,15,Navarra,4
2020-03-21,16,País Vasco,21
2020-03-21,17,La Rioja,9
2020-03-21,18,Ceuta,0
2020-03-21,19,Melilla,0
2020-03-22,00,No consta,1
2020-03-22,01,Andalucía,28
2020-03-22,02,Aragón,11
2020-03-22,03,Asturias,10
2020-03-22,04,Baleares,3
2020-03-22,05,Canarias,4
2020-03-22,06,Cantabria,2
2020-03-22,07,Castilla y León,37
2020-03-22,08,Castilla La Mancha,52
2020-03-22,09,Cataluña,97
2020-03-22,10,C. Valenciana,29
2020-03-22,11,Extremadura,6
2020-03-22,12,Galicia,4
2020-03-22,13,Madrid,235
2020-03-22,14,Murcia,2
2020-03-22,15,Navarra,9
2020-03-22,16,País Vasco,21
2020-03-22,17,La Rioja,0
2020-03-22,18,Ceuta,0
2020-03-22,19,Melilla,0
2020-03-23,00,No consta,1
2020-03-23,01,Andalucía,30
2020-03-23,02,Aragón,11
2020-03-23,03,Asturias,4
2020-03-23,04,Baleares,3
2020-03-23,05,Canarias,4
2020-03-23,06,Cantabria,4
2020-03-23,07,Castilla y León,57
2020-03-23,08,Castilla La Mancha,87
2020-03-23,09,Cataluña,135
2020-03-23,10,C. Valenciana,25
2020-03-23,11,Extremadura,10
2020-03-23,12,Galicia,4
2020-03-23,13,Madrid,276
2020-03-23,14,Murcia,0
2020-03-23,15,Navarra,9
2020-03-23,16,País Vasco,17
2020-03-23,17,La Rioja,9
2020-03-23,18,Ceuta,0
2020-03-23,19,Melilla,0
2020-03-24,00,No consta,0
2020-03-24,01,Andalucía,36
